55,55,0,-92664,20705,92698,1,11011457014,7866633197
56,56,0,-92664,30972,92698,1,8057190908,9171426372
57,57,0,-92664,28327,92698,1,7727867614,10275966017
58,58,0,-92664,13779,92698,1,7755812115,14262936696
59,59,0,-92664,-6322,92698,1,8693068476,16965778733
60,60,0,-92664,-23811,92698,1,12105775866,-10099932616
61,61,0,-92664,-31469,92698,1,14430187337,-11600254815
62,62,0,-92664,-26087,92698,1,-13951094445,14452839194
63,63,0,-92664,-9974,92698,1,-11117630831,8235022033
64,64,0,-92664,10285,92698,1,16780558143,7355354325
65,65,0,-92664,26342,92698,1,8698723780,6583903861
66,66,0,-92664,31450,92698,1,7024250152,7065212942
67,67,0,-92664,23609,92698,1,6190019353,9095970103
68,68,0,-92664,5909,92698,1,6856198218,12662135379
69,69,0,-92664,-14216,92698,1,7865960299,-15662027401
70,70,0,-92664,-28390,92698,1,11394806532,-11229290920
71,71,0,-92664,-30789,92698,1,15180514549,-16162633669
72,72,0,-92664,-20471,92698,1,-12458562098,10749005250
73,73,0,-92664,-1767,92698,1,-14375365563,8748509088
74,74,0,-92664,17769,92698,1,12791950135,8243090527
75,75,0,-92664,29942,92698,1,8911881801,9315447990
76,76,0,-92664,29785,92698,1,8969337900,9921835450
77,77,0,-92664,17393,92698,1,9765116835,12785860814
78,78,0,-92664,-2445,92698,1,10805073746,15133317755
79,79,0,-92664,-21028,92698,1,12233886805,-12601645720
80,80,0,-92664,-30987,92698,1,14194448971,-13720002832
81,81,0,-92664,-28037,92698,1,-14676921477,12563126092
82,82,0,-92664,-13615,92698,1,-11835404991,6813240718
83,83,0,-92664,6444,92698,1,15699222071,6653049772
84,84,0,-92664,23986,92698,1,8015549359,6737369403
85,85,0,-92664,31425,92698,1,6613714737,8132374377
86,86,0,-92664,25959,92698,1,5782618082,9976403665
87,87,0,-92664,9730,92698,1,7537534279,12723534651
88,88,0,-92664,-10629,92698,1,9404309778,16355529999
89,89,0,-92664,-26589,92698,1,12804343284,-12308163660
90,90,0,-92664,-31376,92698,1,14528685741,-16521034470
91,91,0,-92664,-23282,92698,1,-12805209423,9326939683
92,92,0,-92664,-5609,92698,1,-12727653569,6922362738
93,93,0,-92664,14461,92698,1,13751033784,8109625704
94,94,0,-92664,28448,92698,1,7671000916,9406131995
95,95,0,-92664,30780,92698,1,8371382295,10750839958
96,96,0,-92664,20397,92698,1,8500379124,14055479733
97,97,0,-92664,1405,92698,1,9661860704,15953352368
98,98,0,-92664,-18181,92698,1,12064346215,-12612997120
99,99,0,-92664,-30059,92698,1,15806018035,-10466476294
100,100,0,-92664,-29553,92698,1,-14985069829,16183817941
101,101,0,-92664,-16870,92698,1,-9454095766,7797544546
102,102,0,-92664,2756,92698,1,-13797241406,6360236277
103,103,0,-92664,21329,92698,1,10990454448,5942904229
104,104,0,-92664,31095,92698,1,6512779609,6700434902
105,105,0,-92664,27993,92698,1,5842410369,8082750041
106,106,0,-92664,13215,92698,1,6343240869,11755818338
107,107,0,-92664,-6981,92698,1,7356786187,15873125055
108,108,0,-92664,-24241,92698,1,10681512587,-11732930051
109,109,0,-92664,-31507,92698,1,14465774219,-13341944246
110,110,0,-92664,-25707,92698,1,-12864475352,12912725966
111,111,0,-92664,-9324,92698,1,-11378898433,8263556168
112,112,0,-92664,10913,92698,1,16512902113,7855143584
113,113,0,-92664,26725,92698,1,10272467221,8573553396
114,114,0,-92664,31436,92698,1,8853739701,9366540273
115,115,0,-92664,23111,92698,1,8398287046,11748466533
116,116,0,-92664,5252,92698,1,9827235861,13814411789
117,117,0,-92664,-14751,92698,1,10762904889,-14700620564
118,118,0,-92664,-28655,92698,1,13145062787,-11716863427
119,119,0,-92664,-30622,92698,1,16761911169,16219261688
120,120,0,-92664,-19954,92698,1,-10982048069,7772343775
121,121,0,-92664,-1005,92698,1,-14178161189,6505298690
122,122,0,-92664,18394,92698,1,11625860020,5728020022
123,123,0,-92664,30147,92698,1,8016269072,7215112041
124,124,0,-92664,29617,92698,1,7331544144,8430534722
125,125,0,-92664,16804,92698,1,7669338588,11937543792
126,126,0,-92664,-3130,92698,1,9357126433,13788261094
127,127,0,-92664,-21537,92698,1,12021826021,-13256845574
128,128,0,-92664,-31088,92698,1,13496792591,-13765498255
129,129,0,-92664,-27744,92698,1,-15500250550,12563774852
130,130,0,-92664,-12959,92698,1,-11008791735,7184578815
131,131,0,-92664,7108,92698,1,-16280632870,8493820363
132,132,0,-92664,24388,92698,1,10335346340,8708479808
133,133,0,-92664,31460,92698,1,9680913099,10267333644
134,134,0,-92664,25645,92698,1,9830500678,12496465026
135,135,0,-92664,9125,92698,1,10623172039,15075565822
136,136,0,-92664,-11324,92698,1,11296440237,-16100546018
137,137,0,-92664,-26900,92698,1,14590745295,-10617334956
138,138,0,-92664,-31311,92698,1,16486494179,-15133088049
139,139,0,-92664,-22767,92698,1,-11889518648,9974066948
140,140,0,-92664,-4934,92698,1,-12393625651,6826607150
141,141,0,-92664,15078,92698,1,14241936637,6525830926
142,142,0,-92664,28723,92698,1,7592223939,6641498515
143,143,0,-92664,30623,92698,1,7266916520,7696715803
144,144,0,-92664,19846,92698,1,8357090178,11294850251
145,145,0,-92664,704,92698,1,9562215932,13979512711
146,146,0,-92664,-18732,92698,1,11222304029,-13497881761
147,147,0,-92664,-30237,92698,1,14612975465,-11649122051
148,148,0,-92664,-29363,92698,1,-14758787222,16140207780
149,149,0,-92664,-16401,92698,1,-10177445546,9501023581
150,150,0,-92664,3473,92698,1,-14722778093,8864380782
151,151,0,-92664,21860,92698,1,11750037637,8533380614
152,152,0,-92664,31217,92698,1,9151919964,9835898875
153,153,0,-92664,27661,92698,1,8459452887,10843304359
154,154,0,-92664,12558,92698,1,9961520837,13365792697
155,155,0,-92664,-7641,92698,1,10983824558,16754980975
156,156,0,-92664,-24660,92698,1,13564784595,-11115521732
157,157,0,-92664,-31545,92698,1,15598365600,-14824674763
158,158,0,-92664,-25310,92698,1,-11753653919,11192849526
159,159,0,-92664,-8779,92698,1,-11656237214,7685255075
160,160,0,-92664,11616,92698,1,14590830350,7149622530
161,161,0,-92664,27047,92698,1,7834763516,7289315705
162,162,0,-92664,31339,92698,1,7191258332,8532958071
163,163,0,-92664,22762,92698,1,6365507570,10969262392
164,164,0,-92664,4536,92698,1,8088926290,12558864633
165,165,0,-92664,-15306,92698,1,10122234030,-16055058465
166,166,0,-92664,-28941,92698,1,13555879390,-11744358719
167,167,0,-92664,-30468,92698,1,16479408207,16641862020
168,168,0,-92664,-19412,92698,1,-10679732629,9218988669
169,169,0,-92664,-520,92698,1,-12870327399,9420828680
170,170,0,-92664,18962,92698,1,12546958651,9813067109
171,171,0,-92664,30321,92698,1,8385464861,10687831219
172,172,0,-92664,29320,92698,1,8897618033,11678383226
173,173,0,-92664,16149,92698,1,8970771403,14716831269
174,174,0,-92664,-3833,92698,1,9285360591,16155737037
175,175,0,-92664,-22019,92698,1,12156343945,-11960505444
176,176,0,-92664,-31209,92698,1,14719244000,-12598920431
177,177,0,-92664,-27365,92698,1,-14543937765,13634553111
178,178,0,-92664,-12334,92698,1,-11121833796,7546904707
179,179,0,-92664,7779,92698,1,-16435437562,7362289755
180,180,0,-92664,24810,92698,1,9718184884,7583672696
181,181,0,-92664,31494,92698,1,8062874472,8850382588
182,182,0,-92664,25207,92698,1,8098654140,10962844067
183,183,0,-92664,8373,92698,1,9233780516,14145507250
184,184,0,-92664,-11956,92698,1,9564790393,-14949138446
185,185,0,-92664,-27247,92698,1,12781863487,-10355306832
186,186,0,-92664,-31225,92698,1,15782146132,-15336172061
187,187,0,-92664,-22269,92698,1,-11551267950,11170611863
188,188,0,-92664,-4286,92698,1,-12454812653,8954532786
189,189,0,-92664,15701,92698,1,14670772253,8624098904
190,190,0,-92664,29019,92698,1,9776878216,10120519943
191,191,0,-92664,30508,92698,1,9543309019,11314079407
192,192,0,-92664,19357,92698,1,9675052853,14402120644
193,193,0,-92664,11,92698,1,10809797173,16701568997
194,194,0,-92664,-19213,92698,1,11945692067,-10553978281
195,195,0,-92664,-30420,92698,1,13641649568,-10326440061
196,196,0,-92664,-29043,92698,1,-16022440289,15632473778
197,197,0,-92664,-15776,92698,1,-11018531355,8319655650
198,198,0,-92664,4036,92698,1,-16508157226,7273374221
199,199,0,-92664,22348,92698,1,9380633828,6232648018
200,200,0,-92664,31261,92698,1,7693962550,7980941664
201,201,0,-92664,27305,92698,1,7407598970,10304757318
202,202,0,-92664,11931,92698,1,8278609698,13999108969
203,203,0,-92664,-8320,92698,1,9570338965,-16953738778
204,204,0,-92664,-25097,92698,1,13350168580,-9617928668
205,205,0,-92664,-31509,92698,1,15095299832,-11900554198
206,206,0,-92664,-24871,92698,1,-12137850973,13906661896
207,207,0,-92664,-8074,92698,1,-10768309064,9494026778
208,208,0,-92664,12198,92698,1,15865566815,9456320550
209,209,0,-92664,27393,92698,1,8489636264,9572718946
210,210,0,-92664,31259,92698,1,8755968502,10359709687
211,211,0,-92664,22157,92698,1,8491170466,13284891798
212,212,0,-92664,3897,92698,1,9445779306,15931335798
213,213,0,-92664,-16053,92698,1,10908890901,-13089279061
214,214,0,-92664,-29199,92698,1,14641310863,-9550783122
215,215,0,-92664,-30272,92698,1,-17021969661,-15268855608
216,216,0,-92664,-18831,92698,1,-11111982497,10652664899
217,217,0,-92664,237,92698,1,-13991437444,8562458096
218,218,0,-92664,19483,92698,1,11863443496,7931055835
219,219,0,-92664,30493,92698,1,7397103457,8793365699
220,220,0,-92664,29052,92698,1,7461258096,9680230138
221,221,0,-92664,15495,92698,1,7907386024,13015441459
222,222,0,-92664,-4461,92698,1,8655417134,16024247927
223,223,0,-92664,-22554,92698,1,11264074718,-11776508612
224,224,0,-92664,-31293,92698,1,14002800159,-13194536579
225,225,0,-92664,-27102,92698,1,-14465974763,14226937069
226,226,0,-92664,-11661,92698,1,-12071160339,10065831242
227,227,0,-92664,8578,92698,1,16124516110,9902505318
228,228,0,-92664,25307,92698,1,9514940227,10301718103
229,229,0,-92664,31477,92698,1,8715298603,11464802946
230,230,0,-92664,24780,92698,1,8507010582,12573570653
231,231,0,-92664,7780,92698,1,9826684802,14258510196
232,232,0,-92664,-12566,92698,1,10458950477,-15660173904
233,233,0,-92664,-27567,92698,1,13182375724,-11564965514
234,234,0,-92664,-31155,92698,1,15949551347,-17152843846
235,235,0,-92664,-21864,92698,1,-11443596388,9394814836
236,236,0,-92664,-3596,92698,1,-13318511376,7885390276
237,237,0,-92664,16204,92698,1,12624866582,7794633019
238,238,0,-92664,29294,92698,1,7870808435,8923428858
239,239,0,-92664,30309,92698,1,7691850187,9875544968
240,240,0,-92664,18739,92698,1,7348792060,12946819250
241,241,0,-92664,-663,92698,1,8524667509,14315049251
242,242,0,-92664,-19746,92698,1,11050595653,-13529568843
243,243,0,-92664,-30609,92698,1,13469355689,-12310149036
244,244,0,-92664,-28768,92698,1,-16268517350,14837186369
245,245,0,-92664,-15229,92698,1,-10426041883,8423564130
246,246,0,-92664,4808,92698,1,-15504644912,9382741284
247,247,0,-92664,22750,92698,1,9818842525,9785016222
248,248,0,-92664,31386,92698,1,7935212989,10678600900
249,249,0,-92664,26971,92698,1,7918244919,12136577860
250,250,0,-92664,11309,92698,1,8253486387,15913871907
251,251,0,-92664,-8996,92698,1,8922786891,-15192710372
252,252,0,-92664,-25479,92698,1,12693888508,-9458781357
253,253,0,-92664,-31495,92698,1,15214693317,-12972115257
254,254,0,-92664,-24347,92698,1,-12741437543,12449159391
255,255,0,-92664,-7349,92698,1,-11646769917,7568692050
256,256,0,-92664,12891,92698,1,15527611910,7194931164
257,257,0,-92664,27703,92698,1,8189476545,7667598479
258,258,0,-92664,31155,92698,1,7327159651,8436954217
259,259,0,-92664,21772,92698,1,7005646833,11354767813
260,260,0,-92664,3146,92698,1,7653605410,14626382458
261,261,0,-92664,-16655,92698,1,8876853744,-13590655907
262,262,0,-92664,-29453,92698,1,12272180463,-11135135650
263,263,0,-92664,-30089,92698,1,16480038201,-17048666327
264,264,0,-92664,-18282,92698,1,-11777315921,10136071323
265,265,0,-92664,955,92698,1,-14967458985,8553355324
266,266,0,-92664,19997,92698,1,11901767528,8616063185
267,267,0,-92664,30690,92698,1,9013895334,10270082387
268,268,0,-92664,28794,92698,1,8679605386,10801691491
269,269,0,-92664,14973,92698,1,9331318229,13442356353
270,270,0,-92664,-5323,92698,1,9972209329,16596630827
271,271,0,-92664,-23017,92698,1,12023116759,-10923518157
272,272,0,-92664,-31328,92698,1,13633052092,-13219993367
273,273,0,-92664,-26641,92698,1,-14255482680,12566439146
274,274,0,-92664,-11132,92698,1,-11791705429,7665714700
275,275,0,-92664,9283,92698,1,15732719862,6795854412
276,276,0,-92664,25627,92698,1,8707841043,6535243318
277,277,0,-92664,31474,92698,1,8150048429,7919221654
278,278,0,-92664,24381,92698,1,7367680065,10341247766
279,279,0,-92664,7068,92698,1,9111017061,12784675491
280,280,0,-92664,-13174,92698,1,10507204396,-16554373255
281,281,0,-92664,-27931,92698,1,13584939386,-11105598901
282,282,0,-92664,-31021,92698,1,15897292058,-15699297813
283,283,0,-92664,-21288,92698,1,-11122079207,10424883275
284,284,0,-92664,-2972,92698,1,-12318013329,8911939680
285,285,0,-92664,16884,92698,1,13641172917,9043979255
286,286,0,-92664,29512,92698,1,8257092194,9495363100
287,287,0,-92664,30135,92698,1,8509592944,10320681703
288,288,0,-92664,18286,92698,1,8348270564,14457775015
289,289,0,-92664,-1308,92698,1,9011462469,16648518829
290,290,0,-92664,-20229,92698,1,11490175923,-11528598701
291,291,0,-92664,-30736,92698,1,15001681268,-10665829237
292,292,0,-92664,-28431,92698,1,-14530603849,16201120862
293,293,0,-92664,-14596,92698,1,-9986142831,8502425760
294,294,0,-92664,5373,92698,1,-14628880913,7545189107
295,295,0,-92664,23229,92698,1,11306482855,7596459031
296,296,0,-92664,31436,92698,1,8039536899,8728715740
297,297,0,-92664,26493,92698,1,7178846168,10460212006
298,298,0,-92664,10696,92698,1,7765510823,14087850875
299,299,0,-92664,-9634,92698,1,8142012147,-15984025215
300,300,0,-92664,-25883,92698,1,11397293085,-10552948709
301,301,0,-92664,-31486,92698,1,15101773184,-14562295614
302,302,0,-92664,-23924,92698,1,-11753638672,12017996083
303,303,0,-92664,-6722,92698,1,-11847804329,9322900404
304,304,0,-92664,13418,92698,1,15604728345,9348171685
305,305,0,-92664,28082,92698,1,10118297750,10782414820
306,306,0,-92664,31047,92698,1,8784520107,12026042559
307,307,0,-92664,21244,92698,1,8188605637,14512715599
308,308,0,-92664,2387,92698,1,9468410919,16488920617
309,309,0,-92664,-17315,92698,1,10367997653,-11503620504
310,310,0,-92664,-29662,92698,1,13113572785,-10078654640
311,311,0,-92664,-29893,92698,1,-16588617957,16450315559
312,312,0,-92664,-17752,92698,1,-10295232166,8789123372
313,313,0,-92664,1644,92698,1,-14460481920,8087551830
314,314,0,-92664,20563,92698,1,11426818780,7266797290
315,315,0,-92664,30826,92698,1,8424499900,8620037823
316,316,0,-92664,28440,92698,1,8038035425,10453201411
317,317,0,-92664,14331,92698,1,8620746488,14173793445
318,318,0,-92664,-5880,92698,1,9747439328,16455522629
319,319,0,-92664,-23486,92698,1,13118753647,-10799791047
320,320,0,-92664,-31380,92698,1,15115469087,-12085621879
321,321,0,-92664,-26325,92698,1,-13291338468,14108783499
322,322,0,-92664,-10386,92698,1,-10430954659,9115957702
323,323,0,-92664,9819,92698,1,-17036891679,9902767295
324,324,0,-92664,26053,92698,1,9074872190,10056072520
325,325,0,-92664,31434,92698,1,8337739149,10805470966
326,326,0,-92664,23889,92698,1,8311948613,13196327976
327,327,0,-92664,6444,92698,1,9145368037,16265165652
328,328,0,-92664,-13805,92698,1,9877481685,-13309441774
329,329,0,-92664,-28167,92698,1,13732768524,-9016521310
330,330,0,-92664,-30891,92698,1,16886731120,-14552598196
331,331,0,-92664,-20817,92698,1,-11580833821,10925705722
332,332,0,-92664,-2206,92698,1,-13620094376,7978649226
333,333,0,-92664,17414,92698,1,12845866564,8021767608
334,334,0,-92664,29755,92698,1,7177875549,9247735089
335,335,0,-92664,29902,92698,1,6676269483,10202732187
336,336,0,-92664,17648,92698,1,7907532489,13502480796
337,337,0,-92664,-2070,92698,1,9158214764,16445932635
338,338,0,-92664,-20813,92698,1,11124470392,-11213925151
339,339,0,-92664,-30876,92698,1,14306941832,-11606755203
340,340,0,-92664,-28198,92698,1,-14155294495,15169471583
341,341,0,-92664,-13931,92698,1,-10622786452,9950009740
342,342,0,-92664,6165,92698,1,-16462917707,9921943520
343,343,0,-92664,23717,92698,1,9975223722,10265165928
344,344,0,-92664,31503,92698,1,8136357473,11933712958
345,345,0,-92664,26257,92698,1,7320839667,13619828355
346,346,0,-92664,10061,92698,1,8235018929,15734163448
347,347,0,-92664,-10250,92698,1,8861916389,-14862851609
348,348,0,-92664,-26250,92698,1,11798740253,-9901026546
349,349,0,-92664,-31410,92698,1,14097195645,-15209399832
350,350,0,-92664,-23510,92698,1,-13064860516,10064093247
351,351,0,-92664,-6025,92698,1,-13682729526,7596664906
352,352,0,-92664,14060,92698,1,12707066411,7580853260
353,353,0,-92664,28344,92698,1,7138219865,8670751084
354,354,0,-92664,30905,92698,1,7183150284,10189790808
355,355,0,-92664,20741,92698,1,7060023402,13733077828
356,356,0,-92664,1796,92698,1,8806789596,15254916154
357,357,0,-92664,-17768,92698,1,10682930201,-13091988770
358,358,0,-92664,-29931,92698,1,13499076732,-10664226038
359,359,0,-92664,-29691,92698,1,17006591806,16662311418
360,360,0,-92664,-17164,92698,1,-11312890015,9025269504
361,361,0,-92664,2367,92698,1,-14865315891,9531833728
362,362,0,-92664,21028,92698,1,10782410133,10104884044
363,363,0,-92664,30962,92698,1,7386536798,10748110391
364,364,0,-92664,28192,92698,1,7352638329,11492879752
365,365,0,-92664,13681,92698,1,7708962335,15169866375
366,366,0,-92664,-6424,92698,1,7951877024,-16668890460
367,367,0,-92664,-23891,92698,1,10880859065,-10567494078
368,368,0,-92664,-31442,92698,1,13547929089,-12618149814
369,369,0,-92664,-25893,92698,1,-14609592871,13436072608
370,370,0,-92664,-9716,92698,1,-12524837082,8458154512
371,371,0,-92664,10456,92698,1,15688054304,8302187887
372,372,0,-92664,26418,92698,1,8280005695,8662453528
373,373,0,-92664,31385,92698,1,7157882119,9457197271
374,374,0,-92664,23448,92698,1,6839148864,11389651222
375,375,0,-92664,5713,92698,1,7858675284,13944941001
376,376,0,-92664,-14414,92698,1,8413415761,-14573490227
377,377,0,-92664,-28541,92698,1,11678955658,-10788034019
378,378,0,-92664,-30764,92698,1,15417448898,-16180451063
379,379,0,-92664,-20312,92698,1,-12332935729,11254368583
380,380,0,-92664,-1467,92698,1,-14875646333,10199087634
381,381,0,-92664,17982,92698,1,12111115943,9893774281
382,382,0,-92664,30017,92698,1,7998341996,11285727735
383,383,0,-92664,29618,92698,1,7041204403,11845483068
384,384,0,-92664,16973,92698,1,7122858053,14041547785
385,385,0,-92664,-2681,92698,1,7877998578,15989201918
386,386,0,-92664,-21295,92698,1,9320745334,-11155781026
387,387,0,-92664,-31010,92698,1,11618457773,-12193186585
388,388,0,-92664,-27897,92698,1,-16822308413,13496285239
389,389,0,-92664,-13307,92698,1,-13207254181,7730895502
390,390,0,-92664,6842,92698,1,15368275743,7920871271
391,391,0,-92664,24159,92698,1,8205152786,7692728825
392,392,0,-92664,31561,92698,1,7135824393,8991418977
393,393,0,-92664,25888,92698,1,6936106157,11315719186
394,394,0,-92664,9315,92698,1,8523179941,14285784002
395,395,0,-92664,-10916,92698,1,9606692833,-15954363851
396,396,0,-92664,-26668,92698,1,12603697422,-9680936472
397,397,0,-92664,-31383,92698,1,14489265087,-13832961594
398,398,0,-92664,-23061,92698,1,-12628950251,11800734071
399,399,0,-92664,-5390,92698,1,-12506399975,9147079940
400,400,0,-92664,14743,92698,1,13792177893,9408804330
401,401,0,-92664,28609,92698,1,7809240376,9905786729
402,402,0,-92664,30720,92698,1,7980661414,10408428426
403,403,0,-92664,20230,92698,1,7490335204,13565662892
404,404,0,-92664,1109,92698,1,7902953963,15803860085
405,405,0,-92664,-18294,92698,1,9411268986,-12840213257
406,406,0,-92664,-30125,92698,1,12563251308,-11106866219
407,407,0,-92664,-29434,92698,1,16619497444,16688217117
408,408,0,-92664,-16557,92698,1,-12464906471,9062320721
409,409,0,-92664,3057,92698,1,-15865985012,7944333070
410,410,0,-92664,21537,92698,1,10515447627,8229973965
411,411,0,-92664,31080,92698,1,7093065438,9424212922
412,412,0,-92664,27831,92698,1,6802799482,10327494203
413,413,0,-92664,13102,92698,1,7629920881,13614467424
414,414,0,-92664,-7167,92698,1,7865002574,-17086897778
415,415,0,-92664,-24408,92698,1,10733740263,-10782826452
416,416,0,-92664,-31462,92698,1,13707204844,-13624262169
417,417,0,-92664,-25505,92698,1,-13879220836,13043414701
418,418,0,-92664,-9038,92698,1,-12687813923,9854648466
419,419,0,-92664,11130,92698,1,15316616665,10119466951
420,420,0,-92664,26779,92698,1,8867186983,10788722033
421,421,0,-92664,31348,92698,1,7458283078,11504270916
422,422,0,-92664,22887,92698,1,6720242526,13344924829
423,423,0,-92664,5042,92698,1,7894459293,15244798880
424,424,0,-92664,-15044,92698,1,8230174733,-13471422375
425,425,0,-92664,-28792,92698,1,11038874240,-10516656493
426,426,0,-92664,-30566,92698,1,15012700024,-17126050942
427,427,0,-92664,-19778,92698,1,-12537926830,9420903503
428,428,0,-92664,-835,92698,1,-15610461727,8439242947
429,429,0,-92664,18528,92698,1,10766467470,7632832231
430,430,0,-92664,30044,92698,1,7125791205,8677115634
431,431,0,-92664,29458,92698,1,6824908733,9897457723
432,432,0,-92664,16464,92698,1,7304083807,13675386386
433,433,0,-92664,-3407,92698,1,8632540415,15660919267
434,434,0,-92664,-21794,92698,1,10879756362,-11254525641
435,435,0,-92664,-31101,92698,1,12734588920,-11094068414
436,436,0,-92664,-27521,92698,1,-16022952958,15403197681
437,437,0,-92664,-12910,92698,1,-11718686771,9322139927
438,438,0,-92664,7484,92698,1,17092158740,9967265865
439,439,0,-92664,24632,92698,1,9028561245,9804428435
440,440,0,-92664,31551,92698,1,7957019677,10300207119
441,441,0,-92664,25426,92698,1,7305503978,11974172670
442,442,0,-92664,8747,92698,1,7351672854,14842209920
443,443,0,-92664,-11631,92698,1,7710522665,-15938371944
444,444,0,-92664,-26962,92698,1,11198793739,-10547333569
445,445,0,-92664,-31300,92698,1,13749829715,-14608819492
446,446,0,-92664,-22565,92698,1,-14136193033,10922432585
447,447,0,-92664,-4553,92698,1,-14307076919,7779781840
448,448,0,-92664,15315,92698,1,13301858406,7916403992
449,449,0,-92664,28951,92698,1,7469784354,8603654976
450,450,0,-92664,30605,92698,1,7241031717,8968808768
451,451,0,-92664,19655,92698,1,8045315071,12041068713
452,452,0,-92664,507,92698,1,8732844465,14758577372
453,453,0,-92664,-18870,92698,1,9838444805,-13293681385
454,454,0,-92664,-30305,92698,1,12859722605,-12538637660
455,455,0,-92664,-29148,92698,1,-16400829394,15330312125
456,456,0,-92664,-16032,92698,1,-11554912354,9495807188
457,457,0,-92664,3702,92698,1,-16177126227,9210701329
458,458,0,-92664,22035,92698,1,10379942958,9346008657
459,459,0,-92664,31181,92698,1,7857333028,10744530670
460,460,0,-92664,27525,92698,1,7052164892,11455661739
461,461,0,-92664,12415,92698,1,8093073907,13839848582
462,462,0,-92664,-7884,92698,1,8595909066,16997216951
463,463,0,-92664,-24793,92698,1,11253457431,-11183001628
464,464,0,-92664,-31459,92698,1,13527736903,-14850723801
465,465,0,-92664,-25132,92698,1,-13500388842,11001190017
466,466,0,-92664,-8373,92698,1,-12553967338,7409680199
467,467,0,-92664,11724,92698,1,14059244997,6929346077
468,468,0,-92664,27147,92698,1,7241566413,7488167172
469,469,0,-92664,31249,92698,1,7165691070,9476489915
470,470,0,-92664,22456,92698,1,6791808353,12590465637
471,471,0,-92664,4365,92698,1,8676366022,14809733846
472,472,0,-92664,-15718,92698,1,10602073349,-13159843323
473,473,0,-92664,-29086,92698,1,14151412338,-8707739140
474,474,0,-92664,-30447,92698,1,17126903355,-15104729818
475,475,0,-92664,-19228,92698,1,-10261052643,10410286442
476,476,0,-92664,-170,92698,1,-12453103629,8965563433
477,477,0,-92664,19173,92698,1,13016624446,8484201640
478,478,0,-92664,30393,92698,1,7812766868,8495608257
479,479,0,-92664,29179,92698,1,7358825933,8553242379
480,480,0,-92664,15786,92698,1,6869255649,12451123177
481,481,0,-92664,-4044,92698,1,7041594218,15701159615
482,482,0,-92664,-22349,92698,1,9826142098,-11823825434
