Sample in Buffer,Sample in Window,TRIGGER,top_i/ddc_branch_1_x7673,top_i/baseband_j[31:0],top_i/baseband_i[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED
15364,15364,0,1,357027,57646
15365,15365,0,1,376234,12802
15366,15366,0,1,389261,-17933
15367,15367,0,1,394997,-30026
15368,15368,0,1,393784,-23630
15369,15369,0,1,387449,-3681
15370,15370,0,1,379052,21309
15371,15371,0,1,372248,41550
15372,15372,0,1,370503,48687
15373,15373,0,1,376218,38133
15374,15374,0,1,389877,10315
15375,15375,0,1,409618,-29534
15376,15376,0,1,431494,-73067
15377,15377,0,1,450309,-111329
15378,15378,0,1,460971,-137331
15379,15379,0,1,459967,-147849
15380,15380,0,1,446439,-143927
15381,15381,0,1,422515,-130003
15382,15382,0,1,392744,-112003
15383,15383,0,1,362712,-95279
15384,15384,0,1,337506,-82984
15385,15385,0,1,320504,-75398
15386,15386,0,1,312688,-70392
15387,15387,0,1,312950,-64553
15388,15388,0,1,318881,-54580
15389,15389,0,1,327680,-38327
15390,15390,0,1,336917,-15280
15391,15391,0,1,344705,13646
15392,15392,0,1,349461,46731
15393,15393,0,1,349627,82019
15394,15394,0,1,343506,117725
15395,15395,0,1,329655,152347
15396,15396,0,1,307566,184517
15397,15397,0,1,278400,212802
15398,15398,0,1,245386,235724
15399,15399,0,1,213464,252053
15400,15400,0,1,188072,261172
15401,15401,0,1,173654,263495
15402,15402,0,1,172212,260578
15403,15403,0,1,182566,254910
15404,15404,0,1,200600,249337
15405,15405,0,1,220464,246261
15406,15406,0,1,236292,247002
15407,15407,0,1,243846,251364
15408,15408,0,1,241528,257530
15409,15409,0,1,230550,262537
15410,15410,0,1,214327,262944
15411,15411,0,1,197400,255712
15412,15412,0,1,184251,238986
15413,15413,0,1,178540,212546
15414,15414,0,1,182682,177948
15415,15415,0,1,197653,138144
15416,15416,0,1,223014,96735
15417,15417,0,1,256825,57021
15418,15418,0,1,295617,21083
15419,15419,0,1,334496,-10788
15420,15420,0,1,367676,-40159
15421,15421,0,1,389319,-69925
15422,15422,0,1,394837,-103284
15423,15423,0,1,382062,-142570
15424,15424,0,1,351978,-188291
15425,15425,0,1,308621,-238716
15426,15426,0,1,258143,-290120
15427,15427,0,1,207236,-337779
15428,15428,0,1,161441,-377178
15429,15429,0,1,123847,-405309
15430,15430,0,1,94685,-421428
15431,15431,0,1,71826,-427160
15432,15432,0,1,52023,-425957
15433,15433,0,1,32270,-422003
15434,15434,0,1,10907,-419119
15435,15435,0,1,-11975,-419861
15436,15436,0,1,-34913,-424981
15437,15437,0,1,-55910,-433441
15438,15438,0,1,-73378,-442865
15439,15439,0,1,-86765,-450174
15440,15440,0,1,-96606,-452355
15441,15441,0,1,-104108,-447179
15442,15442,0,1,-110400,-433861
15443,15443,0,1,-115878,-413500
15444,15444,0,1,-119943,-389182
15445,15445,0,1,-121183,-365807
15446,15446,0,1,-117953,-349318
15447,15447,0,1,-109046,-345339
15448,15448,0,1,-94227,-357630
15449,15449,0,1,-74464,-386638
15450,15450,0,1,-51665,-428580
15451,15451,0,1,-28260,-475767
15452,15452,0,1,-6622,-518038
15453,15453,0,1,11332,-545333
15454,15454,0,1,24427,-550545
15455,15455,0,1,32275,-531841
15456,15456,0,1,35208,-493608
15457,15457,0,1,34192,-445466
15458,15458,0,1,30721,-399719
15459,15459,0,1,26627,-367739
15460,15460,0,1,23890,-356614
15461,15461,0,1,24185,-367113
15462,15462,0,1,28414,-393697
15463,15463,0,1,36435,-426625
15464,15464,0,1,46867,-455350
15465,15465,0,1,57299,-471997
15466,15466,0,1,65013,-473760
15467,15467,0,1,67572,-463315
15468,15468,0,1,63513,-447143
15469,15469,0,1,52673,-432639
15470,15470,0,1,36005,-425108
15471,15471,0,1,15118,-425729
15472,15472,0,1,-8343,-431456
15473,15473,0,1,-33184,-436729
15474,15474,0,1,-58811,-436111
15475,15475,0,1,-84893,-426937
15476,15476,0,1,-110983,-410599
15477,15477,0,1,-136278,-392045
15478,15478,0,1,-159570,-377694
15479,15479,0,1,-179745,-372589
15480,15480,0,1,-196398,-378081
15481,15481,0,1,-210344,-391018
15482,15482,0,1,-223608,-404774
15483,15483,0,1,-238804,-411794
15484,15484,0,1,-258050,-406569
15485,15485,0,1,-281904,-387786
15486,15486,0,1,-308792,-358843
15487,15487,0,1,-335200,-326475
15488,15488,0,1,-356818,-298040
15489,15489,0,1,-370109,-278596
15490,15490,0,1,-373674,-269003
15491,15491,0,1,-368943,-265602
15492,15492,0,1,-359734,-261931
15493,15493,0,1,-350820,-251410
15494,15494,0,1,-346247,-229981
15495,15495,0,1,-347825,-197791
15496,15496,0,1,-354717,-159056
15497,15497,0,1,-364109,-120475
15498,15498,0,1,-372754,-88626
15499,15499,0,1,-378617,-67667
15500,15500,0,1,-381915,-57973
15501,15501,0,1,-385045,-56341
15502,15502,0,1,-391432,-57576
15503,15503,0,1,-403788,-56595
15504,15504,0,1,-422537,-50296
15505,15505,0,1,-445189,-38434
15506,15506,0,1,-467019,-23183
15507,15507,0,1,-482671,-7882
15508,15508,0,1,-488142,4652
15509,15509,0,1,-482406,13419
15510,15510,0,1,-467777,19573
15511,15511,0,1,-449020,25857
15512,15512,0,1,-431553,35417
15513,15513,0,1,-419341,50490
15514,15514,0,1,-413531,71621
15515,15515,0,1,-412070,97634
15516,15516,0,1,-410586,126226
15517,15517,0,1,-404141,154956
15518,15518,0,1,-389063,182143
15519,15519,0,1,-364212,207240
15520,15520,0,1,-331296,230604
15521,15521,0,1,-294170,252853
15522,15522,0,1,-257520,274141
15523,15523,0,1,-225347,293754
15524,15524,0,1,-199954,310273
15525,15525,0,1,-181626,322166
15526,15526,0,1,-169067,328633
15527,15527,0,1,-160330,330376
15528,15528,0,1,-153712,329722
15529,15529,0,1,-148438,330155
15530,15530,0,1,-144826,335298
15531,15531,0,1,-143790,347592
15532,15532,0,1,-146197,367256
15533,15533,0,1,-152067,391865
15534,15534,0,1,-160072,416667
15535,15535,0,1,-167560,435852
15536,15536,0,1,-171160,444181
15537,15537,0,1,-167662,438546
15538,15538,0,1,-155109,419120
15539,15539,0,1,-133609,389553
15540,15540,0,1,-105609,356092
15541,15541,0,1,-75568,326057
15542,15542,0,1,-49011,305772
15543,15543,0,1,-31083,298754
15544,15544,0,1,-25313,304758
15545,15545,0,1,-32703,319808
15546,15546,0,1,-51586,337442
15547,15547,0,1,-78157,350780
15548,15548,0,1,-107547,354634
15549,15549,0,1,-135110,347250
15550,15550,0,1,-157424,330888
15551,15551,0,1,-172779,311159
15552,15552,0,1,-181064,295153
15553,15553,0,1,-183181,289143
15554,15554,0,1,-180397,296470
15555,15555,0,1,-173738,316371
15556,15556,0,1,-163811,344250
15557,15557,0,1,-150967,373063
15558,15558,0,1,-135595,395556
15559,15559,0,1,-118397,406636
15560,15560,0,1,-100331,404738
15561,15561,0,1,-82323,392171
15562,15562,0,1,-64755,374105
15563,15563,0,1,-47070,356780
15564,15564,0,1,-27738,345359
15565,15565,0,1,-4683,342367
15566,15566,0,1,23929,346952
15567,15567,0,1,58849,355188
15568,15568,0,1,99151,361343
15569,15569,0,1,142161,359442
15570,15570,0,1,184100,344735
15571,15571,0,1,221128,314791
15572,15572,0,1,250535,269896
15573,15573,0,1,271671,212938
15574,15574,0,1,286175,148804
15575,15575,0,1,297426,83551
15576,15576,0,1,309384,23335
15577,15577,0,1,325101,-26522
15578,15578,0,1,345589,-62547
15579,15579,0,1,369264,-83803
15580,15580,0,1,392267,-92163
15581,15581,0,1,409645,-92020
15582,15582,0,1,416889,-89308
15583,15583,0,1,411400,-90024
15584,15584,0,1,393421,-98629
15585,15585,0,1,366071,-116769
15586,15586,0,1,334557,-142755
15587,15587,0,1,304740,-172100
15588,15588,0,1,281571,-198901
15589,15589,0,1,267919,-217781
15590,15590,0,1,264052,-225598
15591,15591,0,1,267869,-222430
15592,15592,0,1,275802,-211387
15593,15593,0,1,283916,-197420
15594,15594,0,1,289015,-185505
15595,15595,0,1,289292,-178975
15596,15596,0,1,284615,-178499
15597,15597,0,1,276418,-182093
15598,15598,0,1,267316,-186192
15599,15599,0,1,260607,-187121
15600,15600,0,1,259713,-182514
15601,15601,0,1,267543,-172090
15602,15602,0,1,285823,-157617
15603,15603,0,1,314451,-142091
15604,15604,0,1,351073,-128691
15605,15605,0,1,391062,-119965
15606,15606,0,1,428239,-117415
15607,15607,0,1,456094,-121679
15608,15608,0,1,469519,-132975
15609,15609,0,1,466275,-151328
15610,15610,0,1,447818,-176542
15611,15611,0,1,419048,-207719
15612,15612,0,1,386975,-242660
15613,15613,0,1,358598,-277795
15614,15614,0,1,338733,-308589
15615,15615,0,1,328560,-330774
15616,15616,0,1,325435,-341853
15617,15617,0,1,323998,-342437
15618,15618,0,1,318144,-336576
15619,15619,0,1,303159,-330915
15620,15620,0,1,277178,-332720
15621,15621,0,1,241445,-347447
15622,15622,0,1,199443,-376643
15623,15623,0,1,155226,-417078
15624,15624,0,1,111774,-461392
15625,15625,0,1,70061,-500162
15626,15626,0,1,29144,-524712
15627,15627,0,1,-12773,-529768
15628,15628,0,1,-56863,-514972
15629,15629,0,1,-102538,-484960
15630,15630,0,1,-147004,-447874
15631,15631,0,1,-185920,-412944
15632,15632,0,1,-214770,-387910
15633,15633,0,1,-230449,-377039
15634,15634,0,1,-232369,-380280
15635,15635,0,1,-222743,-393659
15636,15636,0,1,-205915,-410642
15637,15637,0,1,-187157,-424133
15638,15638,0,1,-171311,-428405
15639,15639,0,1,-161754,-420661
15640,15640,0,1,-160056,-401643
15641,15641,0,1,-166170,-375479
15642,15642,0,1,-178980,-348568
15643,15643,0,1,-196790,-327971
15644,15644,0,1,-217604,-319514
15645,15645,0,1,-239223,-326162
15646,15646,0,1,-259162,-347099
15647,15647,0,1,-274664,-377793
15648,15648,0,1,-283084,-411112
15649,15649,0,1,-282435,-439207
15650,15650,0,1,-272040,-455673
15651,15651,0,1,-252958,-457385
15652,15652,0,1,-227846,-445338
15653,15653,0,1,-200477,-424288
15654,15654,0,1,-174828,-401205
15655,15655,0,1,-154034,-383031
15656,15656,0,1,-139837,-374558
15657,15657,0,1,-132434,-377061
15658,15658,0,1,-130794,-388037
15659,15659,0,1,-133335,-402271
15660,15660,0,1,-138666,-413653
15661,15661,0,1,-145935,-417182
15662,15662,0,1,-154846,-410404
15663,15663,0,1,-165391,-394012
15664,15664,0,1,-177396,-371210
15665,15665,0,1,-190251,-346445
15666,15666,0,1,-202948,-323949
15667,15667,0,1,-214463,-306509
15668,15668,0,1,-224220,-294972
15669,15669,0,1,-232485,-288452
15670,15670,0,1,-240492,-285074
15671,15671,0,1,-250011,-282741
15672,15672,0,1,-262779,-279726
15673,15673,0,1,-279750,-274852
15674,15674,0,1,-300615,-267292
15675,15675,0,1,-323757,-256285
15676,15676,0,1,-346673,-240940
15677,15677,0,1,-366681,-220283
15678,15678,0,1,-381724,-193630
15679,15679,0,1,-390841,-161006
15680,15680,0,1,-394270,-123416
15681,15681,0,1,-393108,-82878
15682,15682,0,1,-388730,-42111
15683,15683,0,1,-382286,-4029
15684,15684,0,1,-374505,28820
15685,15685,0,1,-365844,54584
15686,15686,0,1,-356960,72268
15687,15687,0,1,-349093,81679
15688,15688,0,1,-344195,83389
15689,15689,0,1,-344615,78676
15690,15690,0,1,-352278,69615
15691,15691,0,1,-367756,58983
15692,15692,0,1,-389615,49911
15693,15693,0,1,-414353,45349
15694,15694,0,1,-437142,47187
15695,15695,0,1,-453184,55403
15696,15696,0,1,-459207,67670
15697,15697,0,1,-454620,79607
15698,15698,0,1,-441802,85867
15699,15699,0,1,-425373,81752
15700,15700,0,1,-410730,64896
15701,15701,0,1,-402227,36357
15702,15702,0,1,-401905,627
15703,15703,0,1,-408931,-35378
15704,15704,0,1,-420188,-64278
15705,15705,0,1,-431610,-80338
15706,15706,0,1,-439797,-81072
15707,15707,0,1,-443206,-67827
15708,15708,0,1,-442532,-45143
15709,15709,0,1,-440132,-19191
15710,15710,0,1,-438849,4114
15711,15711,0,1,-440657,20585
15712,15712,0,1,-445741,28564
15713,15713,0,1,-452422,28788
15714,15714,0,1,-457832,23581
15715,15715,0,1,-459137,15989
15716,15716,0,1,-454712,8949
15717,15717,0,1,-444811,4999
15718,15718,0,1,-431584,6313
15719,15719,0,1,-418356,14831
15720,15720,0,1,-408347,32264
15721,15721,0,1,-403617,59713
15722,15722,0,1,-404386,97090
15723,15723,0,1,-409006,142694
15724,15724,0,1,-414500,193014
15725,15725,0,1,-417585,243210
15726,15726,0,1,-415567,288059
15727,15727,0,1,-406985,323178
15728,15728,0,1,-391879,346040
15729,15729,0,1,-371476,356375
15730,15730,0,1,-347715,355942
15731,15731,0,1,-322698,347691
15732,15732,0,1,-298233,334837
15733,15733,0,1,-275623,320049
15734,15734,0,1,-255596,305177
15735,15735,0,1,-238388,291351
15736,15736,0,1,-223751,279516
15737,15737,0,1,-211008,270765
15738,15738,0,1,-199093,266442
15739,15739,0,1,-186641,267818
15740,15740,0,1,-172209,275565
15741,15741,0,1,-154649,289278
15742,15742,0,1,-133491,307362
15743,15743,0,1,-109247,327414
15744,15744,0,1,-83509,346920
15745,15745,0,1,-58715,363985
15746,15746,0,1,-37711,377803
15747,15747,0,1,-23186,388634
15748,15748,0,1,-17088,397279
15749,15749,0,1,-20274,404424
15750,15750,0,1,-32397,410052
15751,15751,0,1,-52078,413482
15752,15752,0,1,-77168,413808
15753,15753,0,1,-105087,410664
15754,15754,0,1,-133115,404857
15755,15755,0,1,-158574,398588
15756,15756,0,1,-179045,394952
15757,15757,0,1,-192645,396835
15758,15758,0,1,-198259,405716
15759,15759,0,1,-195796,420768
15760,15760,0,1,-186305,438719
15761,15761,0,1,-171860,454635
15762,15762,0,1,-155080,463342
15763,15763,0,1,-138514,461051
15764,15764,0,1,-123957,446523
15765,15765,0,1,-112072,421493
15766,15766,0,1,-102245,390161
15767,15767,0,1,-93021,357953
15768,15768,0,1,-82679,330196
15769,15769,0,1,-69905,310846
15770,15770,0,1,-54204,302014
15771,15771,0,1,-35942,303914
15772,15772,0,1,-16010,315289
15773,15773,0,1,4709,333904
15774,15774,0,1,25822,356804
15775,15775,0,1,47539,380458
15776,15776,0,1,70475,400737
15777,15777,0,1,95144,413172
15778,15778,0,1,121435,413637
15779,15779,0,1,148270,399380
15780,15780,0,1,173735,370257
15781,15781,0,1,195572,329372
15782,15782,0,1,211893,282907
15783,15783,0,1,221904,238875
15784,15784,0,1,226374,204954
15785,15785,0,1,227543,186101
15786,15786,0,1,228652,182744
15787,15787,0,1,233137,190457
15788,15788,0,1,243696,201239
15789,15789,0,1,261560,206181
15790,15790,0,1,286058,198639
15791,15791,0,1,314618,176742
15792,15792,0,1,343200,144299
15793,15793,0,1,367145,109719
15794,15794,0,1,382224,83128
15795,15795,0,1,385666,72900
15796,15796,0,1,377011,82715
15797,15797,0,1,358434,110220
15798,15798,0,1,334390,147837
15799,15799,0,1,310652,185372
15800,15800,0,1,292850,213380
15801,15801,0,1,284875,226145
15802,15802,0,1,287687,223050
15803,15803,0,1,298954,208135
15804,15804,0,1,313695,188007
15805,15805,0,1,325796,169155
15806,15806,0,1,330002,155661
15807,15807,0,1,323662,148184
15808,15808,0,1,307740,144471
15809,15809,0,1,286542,140938
15810,15810,0,1,266440,134525
15811,15811,0,1,253883,124020
15812,15812,0,1,253404,110287
15813,15813,0,1,266332,95391
15814,15814,0,1,290548,81135
15815,15815,0,1,321343,67751
15816,15816,0,1,352950,53482
15817,15817,0,1,380198,35081
15818,15818,0,1,399667,9138
15819,15819,0,1,410091,-26340
15820,15820,0,1,411988,-70856
15821,15821,0,1,406763,-121288
15822,15822,0,1,395840,-172786
15823,15823,0,1,380111,-220262
15824,15824,0,1,359866,-259971
15825,15825,0,1,335077,-290525
15826,15826,0,1,305723,-313100
15827,15827,0,1,272096,-330815
15828,15828,0,1,234706,-347421
15829,15829,0,1,194038,-366126
15830,15830,0,1,150256,-388644
15831,15831,0,1,103249,-414797
15832,15832,0,1,52923,-442771
15833,15833,0,1,-211,-469641
15834,15834,0,1,-54591,-492145
15835,15835,0,1,-107483,-507299
15836,15836,0,1,-155410,-512983
15837,15837,0,1,-195112,-508355
15838,15838,0,1,-224673,-493999
15839,15839,0,1,-244308,-471981
15840,15840,0,1,-256478,-445572
15841,15841,0,1,-265186,-418649
15842,15842,0,1,-274645,-394925
15843,15843,0,1,-287731,-377010
15844,15844,0,1,-304959,-365771
15845,15845,0,1,-324220,-360096
15846,15846,0,1,-341510,-357378
15847,15847,0,1,-352459,-354383
15848,15848,0,1,-353892,-348381
15849,15849,0,1,-344996,-338067
15850,15850,0,1,-327734,-323981
15851,15851,0,1,-306180,-308176
15852,15852,0,1,-285245,-293370
15853,15853,0,1,-269200,-281964
15854,15854,0,1,-260643,-275304
15855,15855,0,1,-260068,-273443
15856,15856,0,1,-266239,-275434
15857,15857,0,1,-277064,-279933
15858,15858,0,1,-290480,-285743
15859,15859,0,1,-305113,-292033
15860,15860,0,1,-320413,-298086
15861,15861,0,1,-336261,-302921
15862,15862,0,1,-352429,-305023
15863,15863,0,1,-368122,-302431
15864,15864,0,1,-381895,-293399
15865,15865,0,1,-392008,-277269
15866,15866,0,1,-397091,-255125
15867,15867,0,1,-396885,-229727
15868,15868,0,1,-392577,-204678
15869,15869,0,1,-386705,-182911
15870,15870,0,1,-382525,-165216
15871,15871,0,1,-382976,-149471
15872,15872,0,1,-389688,-131058
15873,15873,0,1,-402217,-104539
15874,15874,0,1,-417990,-65944
15875,15875,0,1,-432864,-14867
15876,15876,0,1,-442244,44637
15877,15877,0,1,-442430,104807
15878,15878,0,1,-431761,156488
15879,15879,0,1,-411195,192118
15880,15880,0,1,-384080,208310
15881,15881,0,1,-355189,207146
15882,15882,0,1,-329331,195465
15883,15883,0,1,-309919,182577
15884,15884,0,1,-297972,177295
15885,15885,0,1,-291934,185255
15886,15886,0,1,-288394,207548
15887,15887,0,1,-283392,240996
15888,15888,0,1,-273916,279732
15889,15889,0,1,-259018,317357
15890,15890,0,1,-240103,348776
15891,15891,0,1,-220408,371137
15892,15892,0,1,-203685,383657
15893,15893,0,1,-192818,386939
15894,15894,0,1,-188736,382056
15895,15895,0,1,-190164,370109
15896,15896,0,1,-194249,352383
15897,15897,0,1,-197812,330859
15898,15898,0,1,-198642,308586
15899,15899,0,1,-196381,289528
15900,15900,0,1,-192579,277736
15901,15901,0,1,-189828,276076
15902,15902,0,1,-190536,284961
15903,15903,0,1,-195701,301927
15904,15904,0,1,-204342,322068
15905,15905,0,1,-213725,339457
15906,15906,0,1,-220480,349040
15907,15907,0,1,-221987,348274
15908,15908,0,1,-217466,337931
15909,15909,0,1,-208394,321806
15910,15910,0,1,-197910,305444
15911,15911,0,1,-189494,294341
15912,15912,0,1,-185493,292411
15913,15913,0,1,-185965,301001
15914,15914,0,1,-188369,318795
15915,15915,0,1,-188352,342447
15916,15916,0,1,-181140,367627
15917,15917,0,1,-163229,390031
15918,15918,0,1,-133595,406159
15919,15919,0,1,-94141,413732
15920,15920,0,1,-49221,411859
15921,15921,0,1,-4337,401070
15922,15922,0,1,35288,383225
15923,15923,0,1,66068,361259
15924,15924,0,1,86676,338790
15925,15925,0,1,98042,319473
15926,15926,0,1,102801,306132
15927,15927,0,1,104422,300042
15928,15928,0,1,106349,300545
15929,15929,0,1,111414,305210
15930,15930,0,1,121508,310574
15931,15931,0,1,137450,313210
15932,15932,0,1,158896,310829
15933,15933,0,1,184403,302841
15934,15934,0,1,211493,290312
15935,15935,0,1,236909,275341
15936,15936,0,1,257294,260034
15937,15937,0,1,270018,245625
15938,15938,0,1,274178,232056
15939,15939,0,1,271249,218185
15940,15940,0,1,265093,202477
15941,15941,0,1,261129,183871
15942,15942,0,1,264750,162430
15943,15943,0,1,279405,139455
15944,15944,0,1,305029,117093
15945,15945,0,1,337465,97542
15946,15946,0,1,369225,82413
15947,15947,0,1,391515,72313
15948,15948,0,1,397038,66914
15949,15949,0,1,382511,65424
15950,15950,0,1,350072,67191
15951,15951,0,1,307031,72006
15952,15952,0,1,263914,80070
15953,15953,0,1,231434,91583
15954,15954,0,1,217321,106130
15955,15955,0,1,224165,122229
15956,15956,0,1,248924,137345
15957,15957,0,1,284266,148342
15958,15958,0,1,321090,152393
15959,15959,0,1,351434,147910
15960,15960,0,1,370726,135188
15961,15961,0,1,378536,116386
15962,15962,0,1,377895,94952
15963,15963,0,1,373510,74529
15964,15964,0,1,369656,57786
15965,15965,0,1,368526,45593
15966,15966,0,1,369741,36836
15967,15967,0,1,370901,28815
15968,15968,0,1,369004,18304
15969,15969,0,1,361824,2601
15970,15970,0,1,348923,-19599
15971,15971,0,1,331749,-47978
15972,15972,0,1,312945,-80889
15973,15973,0,1,295267,-116181
15974,15974,0,1,280479,-152031
15975,15975,0,1,268735,-187560
15976,15976,0,1,258718,-222914
15977,15977,0,1,248272,-258741
15978,15978,0,1,235261,-295479
15979,15979,0,1,218279,-332644
15980,15980,0,1,196973,-368537
15981,15981,0,1,171912,-400535
15982,15982,0,1,144055,-425805
15983,15983,0,1,114233,-442265
15984,15984,0,1,82827,-449293
15985,15985,0,1,49632,-447927
15986,15986,0,1,14220,-440520
15987,15987,0,1,-23722,-429935
15988,15988,0,1,-64019,-418676
15989,15989,0,1,-105821,-408389
15990,15990,0,1,-147564,-399775
15991,15991,0,1,-187121,-392977
15992,15992,0,1,-222049,-388162
15993,15993,0,1,-249900,-385826
15994,15994,0,1,-268546,-386778
15995,15995,0,1,-276543,-391636
15996,15996,0,1,-273600,-400252
15997,15997,0,1,-260917,-411203
15998,15998,0,1,-241361,-421933
15999,15999,0,1,-219285,-429431
16000,16000,0,1,-199840,-431308
16001,16001,0,1,-187886,-426805
16002,16002,0,1,-186780,-417195
16003,16003,0,1,-197320,-405441
16004,16004,0,1,-217355,-395153
16005,16005,0,1,-242131,-389187
16006,16006,0,1,-265497,-388568
16007,16007,0,1,-281586,-392129
16008,16008,0,1,-286482,-397094
16009,16009,0,1,-279338,-400267
16010,16010,0,1,-262625,-399440
16011,16011,0,1,-241414,-394282
16012,16012,0,1,-221945,-386419
16013,16013,0,1,-209865,-378637
16014,16014,0,1,-208825,-373571
16015,16015,0,1,-219657,-372324
16016,16016,0,1,-240316,-373812
16017,16017,0,1,-266697,-374843
16018,16018,0,1,-293828,-371070
16019,16019,0,1,-317221,-358441
16020,16020,0,1,-333885,-334510
16021,16021,0,1,-342979,-299257
16022,16022,0,1,-345853,-255180
16023,16023,0,1,-345554,-206631
16024,16024,0,1,-345940,-158719
16025,16025,0,1,-350598,-116001
16026,16026,0,1,-361924,-81488
16027,16027,0,1,-380379,-55996
16028,16028,0,1,-404336,-38047
16029,16029,0,1,-430403,-24264
16030,16030,0,1,-454237,-10144
16031,16031,0,1,-471638,8868
16032,16032,0,1,-479537,36294
16033,16033,0,1,-476625,73662
16034,16034,0,1,-463526,120001
16035,16035,0,1,-442357,171935
16036,16036,0,1,-415941,224360
16037,16037,0,1,-387053,271702
16038,16038,0,1,-357846,309300
16039,16039,0,1,-329700,334509
16040,16040,0,1,-303511,347297
16041,16041,0,1,-280067,349999
16042,16042,0,1,-260318,346452
16043,16043,0,1,-245407,340734
16044,16044,0,1,-236329,336015
16045,16045,0,1,-233378,333899
16046,16046,0,1,-235656,334358
16047,16047,0,1,-241087,336293
16048,16048,0,1,-246806,338266
16049,16049,0,1,-249898,339258
16050,16050,0,1,-248365,339056
16051,16051,0,1,-241771,338225
16052,16052,0,1,-231325,337707
16053,16053,0,1,-219454,338387
16054,16054,0,1,-208924,340739
16055,16055,0,1,-201902,344726
16056,16056,0,1,-199322,349809
16057,16057,0,1,-200750,355077
16058,16058,0,1,-204760,359373
16059,16059,0,1,-209601,361312
16060,16060,0,1,-213895,359343
16061,16061,0,1,-217066,351967
16062,16062,0,1,-219226,338197
16063,16063,0,1,-220827,318122
16064,16064,0,1,-222047,293462
16065,16065,0,1,-222329,267655
16066,16066,0,1,-220275,245441
16067,16067,0,1,-213900,231873
16068,16068,0,1,-201146,230829
16069,16069,0,1,-180591,243680
16070,16070,0,1,-151881,268637
16071,16071,0,1,-115997,300932
16072,16072,0,1,-75157,333941
16073,16073,0,1,-32427,360951
16074,16074,0,1,8778,376961
16075,16075,0,1,45279,379843
16076,16076,0,1,74652,370567
16077,16077,0,1,95567,352502
16078,16078,0,1,107956,329970
16079,16079,0,1,113126,306856
16080,16080,0,1,113486,285628
16081,16081,0,1,112212,267037
16082,16082,0,1,112756,250608
16083,16083,0,1,118216,235415
16084,16084,0,1,130775,220809
16085,16085,0,1,151268,206742
16086,16086,0,1,178926,193579
16087,16087,0,1,211472,181605
16088,16088,0,1,245499,170620
16089,16089,0,1,277128,159774
16090,16090,0,1,302774,147960
16091,16091,0,1,319920,134308
16092,16092,0,1,327842,118773
16093,16093,0,1,327810,102285
16094,16094,0,1,322929,86390
16095,16095,0,1,317446,72532
16096,16096,0,1,315519,61233
16097,16097,0,1,319997,51712
16098,16098,0,1,331399,42123
16099,16099,0,1,347532,30353
16100,16100,0,1,363962,15116
16101,16101,0,1,375303,-3254
16102,16102,0,1,376980,-22692
16103,16103,0,1,366924,-39986
16104,16104,0,1,346529,-52109
16105,16105,0,1,320492,-57520
16106,16106,0,1,295541,-56935
16107,16107,0,1,278368,-53217
16108,16108,0,1,273491,-50347
16109,16109,0,1,281793,-51830
16110,16110,0,1,300282,-59290
16111,16111,0,1,323158,-71745
16112,16112,0,1,343800,-85947
16113,16113,0,1,356832,-97800
16114,16114,0,1,359969,-104027
16115,16115,0,1,354358,-103640
16116,16116,0,1,343914,-98623
16117,16117,0,1,333709,-93374
16118,16118,0,1,328066,-93246
16119,16119,0,1,329076,-102661
16120,16120,0,1,336035,-123571
16121,16121,0,1,345907,-154768
16122,16122,0,1,354533,-192225
16123,16123,0,1,358054,-230358
16124,16124,0,1,354064,-263759
16125,16125,0,1,342113,-288710
16126,16126,0,1,323433,-304069
16127,16127,0,1,300221,-311373
16128,16128,0,1,274651,-314099
16129,16129,0,1,248193,-316515
16130,16130,0,1,221298,-322474
16131,16131,0,1,193605,-334444
16132,16132,0,1,164426,-352989
16133,16133,0,1,133275,-376820
16134,16134,0,1,100195,-403140
16135,16135,0,1,65826,-428370
16136,16136,0,1,31156,-448950
16137,16137,0,1,-2861,-462167
16138,16138,0,1,-35564,-466798
16139,16139,0,1,-66714,-463424
16140,16140,0,1,-96258,-454464
16141,16141,0,1,-124010,-443675
16142,16142,0,1,-149331,-435209
16143,16143,0,1,-171080,-432621
16144,16144,0,1,-187729,-437810
16145,16145,0,1,-197958,-450437
16146,16146,0,1,-201336,-467902
16147,16147,0,1,-198694,-486003
16148,16148,0,1,-192357,-500088
16149,16149,0,1,-185712,-506383
16150,16150,0,1,-182413,-503056
16151,16151,0,1,-185343,-490732
16152,16152,0,1,-195751,-472290
16153,16153,0,1,-212841,-451885
16154,16154,0,1,-233953,-433805
16155,16155,0,1,-255283,-421203
16156,16156,0,1,-273039,-415357
16157,16157,0,1,-284472,-415510
16158,16158,0,1,-288635,-419224
16159,16159,0,1,-286587,-423258
16160,16160,0,1,-280940,-424463
16161,16161,0,1,-275114,-420563
16162,16162,0,1,-272336,-410525
16163,16163,0,1,-274833,-394565
16164,16164,0,1,-283313,-373995
16165,16165,0,1,-296891,-350799
16166,16166,0,1,-313411,-327185
16167,16167,0,1,-330031,-305167
16168,16168,0,1,-343977,-286116
16169,16169,0,1,-353271,-270361
16170,16170,0,1,-357288,-256876
16171,16171,0,1,-356969,-243163
16172,16172,0,1,-354717,-225607
16173,16173,0,1,-353800,-200377
16174,16174,0,1,-357453,-164590
16175,16175,0,1,-367750,-117638
